73,2.93,0.55,-266700000,-43700000
74,2.93,0.6,-266700000,-43700000
75,2.93,0.65,-266700000,-43700000
76,2.93,0.7,-266700000,-43700000
77,2.93,0.75,-266700000,-43700000
78,2.93,0.8,-266700000,-43700000
79,2.93,0.85,-266700000,-43700000
80,2.93,0.9,-266700000,-43700000
81,2.93,0.95,-266700000,-43700000
82,2.93,1,-266700000,-43700000
83,2.93,1.05,-266700000,-43700000
84,2.93,1.1,-266700000,-43700000
85,2.93,1.15,-266700000,-43700000
86,2.93,1.2,-266700000,-43700000
87,2.93,1.25,-266700000,-43700000
88,2.93,1.3,-266700000,-43700000
89,2.93,1.35,-266700000,-43700000
90,2.93,1.4,-266700000,-43700000
91,2.93,1.45,-266700000,-43700000
92,2.93,1.5,-266700000,-43700000
93,2.93,1.55,-266700000,-43700000
94,2.93,1.6,-266700000,-43700000
95,2.93,1.65,-266700000,-43700000
96,2.93,1.7,-266700000,-43700000
97,2.93,1.75,-266700000,-43700000
98,2.93,1.8,-266700000,-43700000
99,2.93,1.85,-266700000,-43700000
100,2.93,1.9,-266700000,-43700000
101,2.93,1.95,-266700000,-43700000
102,2.93,2,-266700000,-43700000
103,2.93,2.05,-266700000,-43700000
104,2.93,2.1,-266700000,-43700000
105,2.93,2.15,-266700000,-43700000
106,2.93,2.2,-266700000,-43700000
107,2.93,2.25,-266700000,-43700000
108,2.93,2.3,-266700000,-43700000
109,2.93,2.35,-266700000,-43700000
110,2.93,2.4,-266700000,-43700000
111,2.93,2.45,-266700000,-43700000
112,2.93,2.5,-266700000,-43700000
113,2.93,2.55,-266700000,-43700000
114,2.93,2.6,-266700000,-43700000
115,2.93,2.65,-266700000,-43700000
116,2.93,2.7,-266700000,-43700000
117,2.93,2.75,-266700000,-43700000
118,2.93,2.8,-266700000,-43700000
119,2.93,2.85,-266700000,-43700000
120,2.93,2.9,-266700000,-43700000
121,2.93,2.95,-266700000,-43700000
122,12.93,0,-266700000,-43700000
123,2.98,0,-266700000,-43700000
124,3.03,0,-266700000,-43700000
125,3.08,0,-266700000,-43700000
126,3.13,0,-266700000,-43700000
127,3.18,0,-266700000,-43700000
128,3.23,0,-266700000,-43700000
129,3.28,0,-266700000,-43700000
130,3.33,0,-266700000,-43700000
131,3.38,0,-266700000,-43700000
132,3.43,0,-266700000,-43700000
133,3.48,0,-266700000,-43700000
134,3.53,0,-266700000,-43700000
135,3.58,0,-266700000,-43700000
136,3.63,0,-266700000,-43700000
137,3.68,0,-266700000,-43700000
138,3.73,0,-266700000,-43700000
139,3.78,0,-266700000,-43700000
140,3.83,0,-266700000,-43700000
141,3.88,0,-266700000,-43700000
142,3.93,0,-266700000,-43700000
143,3.98,0,-266700000,-43700000
144,4.03,0,-266700000,-43700000
145,4.08,0,-266700000,-43700000
146,4.13,0,-266700000,-43700000
147,4.18,0,-266700000,-43700000
148,4.23,0,-266700000,-43700000
149,4.28,0,-266700000,-43700000
150,4.33,0,-266700000,-43700000
151,4.38,0,-266700000,-43700000
152,4.43,0,-266700000,-43700000
153,4.48,0,-266700000,-43700000
154,4.53,0,-266700000,-43700000
155,4.58,0,-266700000,-43700000
156,4.63,0,-266700000,-43700000
157,4.68,0,-266700000,-43700000
158,4.73,0,-266700000,-43700000
159,4.78,0,-266700000,-43700000
160,4.83,0,-266700000,-43700000
161,4.88,0,-266700000,-43700000
162,4.93,0,-266700000,-43700000
163,4.98,0,-266700000,-43700000
164,5.03,0,-266700000,-43700000
165,5.08,0,-266700000,-43700000
166,5.13,0,-266700000,-43700000
167,5.18,0,-266700000,-43700000
168,5.23,0,-266700000,-43700000
169,5.28,0,-266700000,-43700000
170,5.33,0,-266700000,-43700000
171,5.38,0,-266700000,-43700000
172,5.43,0,-266700000,-43700000
173,5.48,0,-266700000,-43700000
174,5.53,0,-266700000,-43700000
175,5.58,0,-266700000,-43700000
176,5.63,0,-266700000,-43700000
177,5.68,0,-266700000,-43700000
178,5.73,0,-266700000,-43700000
179,5.78,0,-266700000,-43700000
180,5.83,0,-266700000,-43700000
181,5.88,0,-266700000,-43700000
182,5.93,0,-266700000,-43700000
183,5.98,0,-266700000,-43700000
184,6.03,0,-266700000,-43700000
185,6.08,0,-266700000,-43700000
186,6.13,0,-266700000,-43700000
187,6.18,0,-266700000,-43700000
188,6.23,0,-266700000,-43700000
189,6.28,0,-266700000,-43700000
190,6.33,0,-266700000,-43700000
191,6.38,0,-266700000,-43700000
192,6.43,0,-266700000,-43700000
193,6.48,0,-266700000,-43700000
194,6.53,0,-266700000,-43700000
195,6.58,0,-266700000,-43700000
196,6.63,0,-266700000,-43700000
197,6.68,0,-266700000,-43700000
198,6.73,0,-266700000,-43700000
199,6.78,0,-266700000,-43700000
200,6.83,0,-266700000,-43700000
201,6.88,0,-266700000,-43700000
202,6.93,0,-266700000,-43700000
203,6.98,0,-266700000,-43700000
204,7.03,0,-266700000,-43700000
205,7.08,0,-266700000,-43700000
206,7.13,0,-266700000,-43700000
207,7.18,0,-266700000,-43700000
208,7.23,0,-266700000,-43700000
209,7.28,0,-266700000,-43700000
210,7.33,0,-266700000,-43700000
211,7.38,0,-266700000,-43700000
212,7.43,0,-266700000,-43700000
213,7.48,0,-266700000,-43700000
214,7.53,0,-266700000,-43700000
215,7.58,0,-266700000,-43700000
216,7.63,0,-266700000,-43700000
217,7.68,0,-266700000,-43700000
218,7.73,0,-266700000,-43700000
219,7.78,0,-266700000,-43700000
220,7.83,0,-266700000,-43700000
221,7.88,0,-266700000,-43700000
222,7.93,0,-266700000,-43700000
223,7.98,0,-266700000,-43700000
224,8.03,0,-266700000,-43700000
225,8.08,0,-266700000,-43700000
226,8.13,0,-266700000,-43700000
227,8.18,0,-266700000,-43700000
228,8.23,0,-266700000,-43700000
229,8.28,0,-266700000,-43700000
230,8.33,0,-266700000,-43700000
231,8.38,0,-266700000,-43700000
232,8.43,0,-266700000,-43700000
233,8.48,0,-266700000,-43700000
234,8.53,0,-266700000,-43700000
235,8.58,0,-266700000,-43700000
236,8.63,0,-266700000,-43700000
237,8.68,0,-266700000,-43700000
238,8.73,0,-266700000,-43700000
239,8.78,0,-266700000,-43700000
240,8.83,0,-266700000,-43700000
241,8.88,0,-266700000,-43700000
242,8.93,0,-266700000,-43700000
243,8.98,0,-266700000,-43700000
244,9.03,0,-266700000,-43700000
245,9.08,0,-266700000,-43700000
246,9.13,0,-266700000,-43700000
247,9.18,0,-266700000,-43700000
248,9.23,0,-266700000,-43700000
249,9.28,0,-266700000,-43700000
250,9.33,0,-266700000,-43700000
251,9.38,0,-266700000,-43700000
252,9.43,0,-266700000,-43700000
253,9.48,0,-266700000,-43700000
254,9.53,0,-266700000,-43700000
255,9.58,0,-266700000,-43700000
256,9.63,0,-266700000,-43700000
257,9.68,0,-266700000,-43700000
258,9.73,0,-266700000,-43700000
259,9.78,0,-266700000,-43700000
260,9.83,0,-266700000,-43700000
261,9.88,0,-266700000,-43700000
262,9.93,0,-266700000,-43700000
263,9.98,0,-266700000,-43700000
264,10.03,0,-266700000,-43700000
265,10.08,0,-266700000,-43700000
266,10.13,0,-266700000,-43700000
267,10.18,0,-266700000,-43700000
268,10.23,0,-266700000,-43700000
269,10.28,0,-266700000,-43700000
270,10.33,0,-266700000,-43700000
271,10.38,0,-266700000,-43700000
272,10.43,0,-266700000,-43700000
273,10.48,0,-266700000,-43700000
274,10.53,0,-266700000,-43700000
275,10.58,0,-266700000,-43700000
276,10.63,0,-266700000,-43700000
277,10.68,0,-266700000,-43700000
278,10.73,0,-266700000,-43700000
279,10.78,0,-266700000,-43700000
280,10.83,0,-266700000,-43700000
281,10.88,0,-266700000,-43700000
282,10.93,0,-266700000,-43700000
283,10.98,0,-266700000,-43700000
284,11.03,0,-266700000,-43700000
285,11.08,0,-266700000,-43700000
286,11.13,0,-266700000,-43700000
287,11.18,0,-266700000,-43700000
288,11.23,0,-266700000,-43700000
289,11.28,0,-266700000,-43700000
290,11.33,0,-266700000,-43700000
291,11.38,0,-266700000,-43700000
292,11.43,0,-266700000,-43700000
293,11.48,0,-266700000,-43700000
294,11.53,0,-266700000,-43700000
295,11.58,0,-266700000,-43700000
296,11.63,0,-266700000,-43700000
297,11.68,0,-266700000,-43700000
298,11.73,0,-266700000,-43700000
299,11.78,0,-266700000,-43700000
300,11.83,0,-266700000,-43700000
301,11.88,0,-266700000,-43700000
302,11.93,0,-266700000,-43700000
303,11.98,0,-266700000,-43700000
304,12.03,0,-266700000,-43700000
305,12.08,0,-266700000,-43700000
306,12.13,0,-266700000,-43700000
307,12.18,0,-266700000,-43700000
308,12.23,0,-266700000,-43700000
309,12.28,0,-266700000,-43700000
310,12.33,0,-266700000,-43700000
311,12.38,0,-266700000,-43700000
312,12.43,0,-266700000,-43700000
313,12.48,0,-266700000,-43700000
314,12.53,0,-266700000,-43700000
315,12.58,0,-266700000,-43700000
316,12.63,0,-266700000,-43700000
317,12.68,0,-266700000,-43700000
318,12.73,0,-266700000,-43700000
319,12.78,0,-266700000,-43700000
320,12.83,0,-266700000,-43700000
321,12.88,0,-266700000,-43700000
322,12.93,0.6,-266700000,-43700000
323,12.93,0.05,-266700000,-43700000
324,12.93,0.1,-266700000,-43700000
325,12.93,0.15,-266700000,-43700000
326,12.93,0.2,-266700000,-43700000
327,12.93,0.25,-266700000,-43700000
328,12.93,0.3,-266700000,-43700000
329,12.93,0.35,-266700000,-43700000
330,12.93,0.4,-266700000,-43700000
331,12.93,0.45,-266700000,-43700000
332,12.93,0.5,-266700000,-43700000
333,12.93,0.55,-266700000,-43700000
334,3.58,0.6,-266700000,-43700000
335,3.63,0.6,-266700000,-43700000
336,3.68,0.6,-266700000,-43700000
337,3.73,0.6,-266700000,-43700000
338,3.78,0.6,-266700000,-43700000
339,3.83,0.6,-266700000,-43700000
340,3.88,0.6,-266700000,-43700000
341,3.93,0.6,-266700000,-43700000
342,3.98,0.6,-266700000,-43700000
343,4.03,0.6,-266700000,-43700000
344,4.08,0.6,-266700000,-43700000
345,4.13,0.6,-266700000,-43700000
346,4.18,0.6,-266700000,-43700000
347,4.23,0.6,-266700000,-43700000
348,4.28,0.6,-266700000,-43700000
349,4.33,0.6,-266700000,-43700000
350,4.38,0.6,-266700000,-43700000
351,4.43,0.6,-266700000,-43700000
352,4.48,0.6,-266700000,-43700000
353,4.53,0.6,-266700000,-43700000
354,4.58,0.6,-266700000,-43700000
355,4.63,0.6,-266700000,-43700000
356,4.68,0.6,-266700000,-43700000
357,4.73,0.6,-266700000,-43700000
358,4.78,0.6,-266700000,-43700000
359,4.83,0.6,-266700000,-43700000
360,4.88,0.6,-266700000,-43700000
361,4.93,0.6,-266700000,-43700000
362,4.98,0.6,-266700000,-43700000
363,5.03,0.6,-266700000,-43700000
364,5.08,0.6,-266700000,-43700000
365,5.13,0.6,-266700000,-43700000
366,5.18,0.6,-266700000,-43700000
367,5.23,0.6,-266700000,-43700000
368,5.28,0.6,-266700000,-43700000
369,5.33,0.6,-266700000,-43700000
370,5.38,0.6,-266700000,-43700000
371,5.43,0.6,-266700000,-43700000
372,5.48,0.6,-266700000,-43700000
373,5.53,0.6,-266700000,-43700000
374,5.58,0.6,-266700000,-43700000
375,5.63,0.6,-266700000,-43700000
376,5.68,0.6,-266700000,-43700000
377,5.73,0.6,-266700000,-43700000
378,5.78,0.6,-266700000,-43700000
379,5.83,0.6,-266700000,-43700000
380,5.88,0.6,-266700000,-43700000
381,5.93,0.6,-266700000,-43700000
382,5.98,0.6,-266700000,-43700000
383,6.03,0.6,-266700000,-43700000
384,6.08,0.6,-266700000,-43700000
385,6.13,0.6,-266700000,-43700000
386,6.18,0.6,-266700000,-43700000
387,6.23,0.6,-266700000,-43700000
388,6.28,0.6,-266700000,-43700000
389,6.33,0.6,-266700000,-43700000
390,6.38,0.6,-266700000,-43700000
391,6.43,0.6,-266700000,-43700000
392,6.48,0.6,-266700000,-43700000
393,6.53,0.6,-266700000,-43700000
394,6.58,0.6,-266700000,-43700000
395,6.63,0.6,-266700000,-43700000
396,6.68,0.6,-266700000,-43700000
397,6.73,0.6,-266700000,-43700000
398,6.78,0.6,-266700000,-43700000
399,6.83,0.6,-266700000,-43700000
400,6.88,0.6,-266700000,-43700000
401,6.93,0.6,-266700000,-43700000
402,6.98,0.6,-266700000,-43700000
403,7.03,0.6,-266700000,-43700000
404,7.08,0.6,-266700000,-43700000
405,7.13,0.6,-266700000,-43700000
406,7.18,0.6,-266700000,-43700000
407,7.23,0.6,-266700000,-43700000
408,7.28,0.6,-266700000,-43700000
409,7.33,0.6,-266700000,-43700000
410,7.38,0.6,-266700000,-43700000
411,7.43,0.6,-266700000,-43700000
412,7.48,0.6,-266700000,-43700000
413,7.53,0.6,-266700000,-43700000
414,7.58,0.6,-266700000,-43700000
415,7.63,0.6,-266700000,-43700000
416,7.68,0.6,-266700000,-43700000
417,7.73,0.6,-266700000,-43700000
418,7.78,0.6,-266700000,-43700000
419,7.83,0.6,-266700000,-43700000
420,7.88,0.6,-266700000,-43700000
421,7.93,0.6,-266700000,-43700000
422,7.98,0.6,-266700000,-43700000
423,8.03,0.6,-266700000,-43700000
424,8.08,0.6,-266700000,-43700000
425,8.13,0.6,-266700000,-43700000
426,8.18,0.6,-266700000,-43700000
427,8.23,0.6,-266700000,-43700000
428,8.28,0.6,-266700000,-43700000
429,8.33,0.6,-266700000,-43700000
430,8.38,0.6,-266700000,-43700000
431,8.43,0.6,-266700000,-43700000
432,8.48,0.6,-266700000,-43700000
433,8.53,0.6,-266700000,-43700000
434,8.58,0.6,-266700000,-43700000
435,8.63,0.6,-266700000,-43700000
436,8.68,0.6,-266700000,-43700000
437,8.73,0.6,-266700000,-43700000
438,8.78,0.6,-266700000,-43700000
439,8.83,0.6,-266700000,-43700000
440,8.88,0.6,-266700000,-43700000
441,8.93,0.6,-266700000,-43700000
442,8.98,0.6,-266700000,-43700000
443,9.03,0.6,-266700000,-43700000
444,9.08,0.6,-266700000,-43700000
445,9.13,0.6,-266700000,-43700000
446,9.18,0.6,-266700000,-43700000
447,9.23,0.6,-266700000,-43700000
448,9.28,0.6,-266700000,-43700000
449,9.33,0.6,-266700000,-43700000
450,9.38,0.6,-266700000,-43700000
451,9.43,0.6,-266700000,-43700000
452,9.48,0.6,-266700000,-43700000
453,9.53,0.6,-266700000,-43700000
454,9.58,0.6,-266700000,-43700000
455,9.63,0.6,-266700000,-43700000
456,9.68,0.6,-266700000,-43700000
457,9.73,0.6,-266700000,-43700000
458,9.78,0.6,-266700000,-43700000
459,9.83,0.6,-266700000,-43700000
460,9.88,0.6,-266700000,-43700000
461,9.93,0.6,-266700000,-43700000
462,9.98,0.6,-266700000,-43700000
463,10.03,0.6,-266700000,-43700000
464,10.08,0.6,-266700000,-43700000
465,10.13,0.6,-266700000,-43700000
466,10.18,0.6,-266700000,-43700000
467,10.23,0.6,-266700000,-43700000
468,10.28,0.6,-266700000,-43700000
469,10.33,0.6,-266700000,-43700000
470,10.38,0.6,-266700000,-43700000
471,10.43,0.6,-266700000,-43700000
472,10.48,0.6,-266700000,-43700000
473,10.53,0.6,-266700000,-43700000
474,10.58,0.6,-266700000,-43700000
475,10.63,0.6,-266700000,-43700000
476,10.68,0.6,-266700000,-43700000
477,10.73,0.6,-266700000,-43700000
478,10.78,0.6,-266700000,-43700000
479,10.83,0.6,-266700000,-43700000
480,10.88,0.6,-266700000,-43700000
481,10.93,0.6,-266700000,-43700000
482,10.98,0.6,-266700000,-43700000
483,11.03,0.6,-266700000,-43700000
484,11.08,0.6,-266700000,-43700000
485,11.13,0.6,-266700000,-43700000
486,11.18,0.6,-266700000,-43700000
487,11.23,0.6,-266700000,-43700000
488,11.28,0.6,-266700000,-43700000
489,11.33,0.6,-266700000,-43700000
490,11.38,0.6,-266700000,-43700000
491,11.43,0.6,-266700000,-43700000
492,11.48,0.6,-266700000,-43700000
493,11.53,0.6,-266700000,-43700000
494,11.58,0.6,-266700000,-43700000
495,11.63,0.6,-266700000,-43700000
496,11.68,0.6,-266700000,-43700000
497,11.73,0.6,-266700000,-43700000
498,11.78,0.6,-266700000,-43700000
499,11.83,0.6,-266700000,-43700000
500,11.88,0.6,-266700000,-43700000
501,11.93,0.6,-266700000,-43700000
502,11.98,0.6,-266700000,-43700000
503,12.03,0.6,-266700000,-43700000
504,12.08,0.6,-266700000,-43700000
505,12.13,0.6,-266700000,-43700000
506,12.18,0.6,-266700000,-43700000
507,12.23,0.6,-266700000,-43700000
508,12.28,0.6,-266700000,-43700000
509,12.33,0.6,-266700000,-43700000
510,12.38,0.6,-266700000,-43700000
511,12.43,0.6,-266700000,-43700000
512,12.48,0.6,-266700000,-43700000
513,12.53,0.6,-266700000,-43700000
514,12.58,0.6,-266700000,-43700000
515,12.63,0.6,-266700000,-43700000
516,12.68,0.6,-266700000,-43700000
517,12.73,0.6,-266700000,-43700000
518,12.78,0.6,-266700000,-43700000
519,12.83,0.6,-266700000,-43700000
520,12.88,0.6,-266700000,-43700000
521,3.33,0.4,-266700000,-43700000
522,3.28,0.5,-266700000,-43700000
523,3.38,0.35,-266700000,-43700000
524,3.33,0.35,-266700000,-43700000
525,3.28,0.4,-266700000,-43700000
526,3.28,0.45,-266700000,-43700000
527,3.28,0.35,-266700000,-43700000
528,8.130089775,0.299996519,-266700000,-43700000
529,3.33,0.45,-266700000,-43700000
530,3.28,0.55,-266700000,-43700000
531,3.43,0.35,-266700000,-43700000
532,3.23,0.35,-266700000,-43700000
533,3.38,0.4,-266700000,-43700000
534,3.23,1.2,-266700000,-43700000
535,8.08,0.3,-266700000,-43700000
536,12.58,0.3,-266700000,-43700000
537,12.48,0.3,-266700000,-43700000
538,12.38,0.3,-266700000,-43700000
539,12.28,0.3,-266700000,-43700000
540,12.18,0.3,-266700000,-43700000
541,12.08,0.3,-266700000,-43700000
542,11.98,0.3,-266700000,-43700000
543,11.88,0.3,-266700000,-43700000
544,11.78,0.3,-266700000,-43700000
545,11.68,0.3,-266700000,-43700000
546,11.63,0.3,-266700000,-43700000
547,11.58,0.3,-266700000,-43700000
548,11.48,0.3,-266700000,-43700000
549,11.43,0.3,-266700000,-43700000
550,11.38,0.3,-266700000,-43700000
551,11.33,0.3,-266700000,-43700000
552,11.18,0.3,-266700000,-43700000
553,11.13,0.3,-266700000,-43700000
554,11.08,0.3,-266700000,-43700000
555,10.98,0.3,-266700000,-43700000
556,10.88,0.3,-266700000,-43700000
557,10.78,0.3,-266700000,-43700000
558,10.68,0.3,-266700000,-43700000
559,10.58,0.3,-266700000,-43700000
560,10.48,0.3,-266700000,-43700000
561,10.38,0.3,-266700000,-43700000
562,10.28,0.3,-266700000,-43700000
563,10.18,0.3,-266700000,-43700000
564,10.13,0.3,-266700000,-43700000
565,10.08,0.3,-266700000,-43700000
566,9.98,0.3,-266700000,-43700000
567,9.88,0.3,-266700000,-43700000
568,9.83,0.3,-266700000,-43700000
569,9.78,0.3,-266700000,-43700000
570,9.68,0.3,-266700000,-43700000
571,9.58,0.3,-266700000,-43700000
572,9.48,0.3,-266700000,-43700000
573,9.38,0.3,-266700000,-43700000
574,9.28,0.3,-266700000,-43700000
575,9.18,0.3,-266700000,-43700000
576,9.08,0.3,-266700000,-43700000
577,8.98,0.3,-266700000,-43700000
578,8.93,0.3,-266700000,-43700000
579,8.88,0.3,-266700000,-43700000
580,8.78,0.3,-266700000,-43700000
581,8.73,0.3,-266700000,-43700000
582,8.68,0.3,-266700000,-43700000
583,8.63,0.3,-266700000,-43700000
584,8.48,0.3,-266700000,-43700000
585,8.43,0.3,-266700000,-43700000
586,8.38,0.3,-266700000,-43700000
587,8.28,0.3,-266700000,-43700000
588,8.18,0.3,-266700000,-43700000
589,7.980626592,0.299918697,-266700000,-43700000
590,7.88,0.3,-266700000,-43700000
591,7.83,0.3,-266700000,-43700000
592,7.78,0.3,-266700000,-43700000
593,7.68,0.3,-266700000,-43700000
594,7.58,0.3,-266700000,-43700000
595,7.48,0.3,-266700000,-43700000
596,7.38,0.3,-266700000,-43700000
597,7.28,0.3,-266700000,-43700000
598,7.18,0.3,-266700000,-43700000
599,7.08,0.3,-266700000,-43700000
600,6.98,0.3,-266700000,-43700000
601,6.93,0.3,-266700000,-43700000
602,6.88,0.3,-266700000,-43700000
603,6.78,0.3,-266700000,-43700000
604,6.73,0.3,-266700000,-43700000
605,6.68,0.3,-266700000,-43700000
606,6.63,0.3,-266700000,-43700000
607,6.58,0.3,-266700000,-43700000
608,6.53,0.3,-266700000,-43700000
609,6.48,0.3,-266700000,-43700000
610,6.38,0.3,-266700000,-43700000
611,6.28,0.3,-266700000,-43700000
612,6.18,0.3,-266700000,-43700000
613,6.13,0.3,-266700000,-43700000
614,6.08,0.3,-266700000,-43700000
615,5.98,0.3,-266700000,-43700000
616,5.88,0.3,-266700000,-43700000
617,5.83,0.3,-266700000,-43700000
618,5.78,0.3,-266700000,-43700000
619,5.68,0.3,-266700000,-43700000
620,5.63,0.3,-266700000,-43700000
621,5.58,0.3,-266700000,-43700000
622,5.48,0.3,-266700000,-43700000
623,5.38,0.3,-266700000,-43700000
624,5.33,0.3,-266700000,-43700000
625,5.28,0.3,-266700000,-43700000
626,5.18,0.3,-266700000,-43700000
627,5.08,0.3,-266700000,-43700000
628,4.98,0.3,-266700000,-43700000
629,4.93,0.3,-266700000,-43700000
630,4.88,0.3,-266700000,-43700000
631,4.78,0.3,-266700000,-43700000
632,4.73,0.3,-266700000,-43700000
633,4.68,0.3,-266700000,-43700000
634,4.58,0.3,-266700000,-43700000
635,4.48,0.3,-266700000,-43700000
636,4.43,0.3,-266700000,-43700000
637,4.38,0.3,-266700000,-43700000
638,4.28,0.3,-266700000,-43700000
639,4.23,0.3,-266700000,-43700000
640,4.18,0.3,-266700000,-43700000
641,4.08,0.3,-266700000,-43700000
642,4.03,0.3,-266700000,-43700000
643,3.98,0.3,-266700000,-43700000
644,3.88,0.3,-266700000,-43700000
645,3.83,0.3,-266700000,-43700000
646,3.78,0.3,-266700000,-43700000
647,3.68,0.3,-266700000,-43700000
648,3.58,0.3,-266700000,-43700000
649,3.38,0.3,-266700000,-43700000
650,3.28,0.3,-266700000,-43700000
651,3.23,0.4,-266700000,-43700000
652,3.23,0.45,-266700000,-43700000
653,3.23,0.55,-266700000,-43700000
654,3.23,0.65,-266700000,-43700000
655,3.23,0.75,-266700000,-43700000
656,3.23,0.85,-266700000,-43700000
657,3.23,0.95,-266700000,-43700000
658,3.23,1,-266700000,-43700000
659,3.23,1.1,-266700000,-43700000
660,3.23,1.15,-266700000,-43700000
661,3.230216223,1.250034896,-266700000,-43700000
662,3.23,1.35,-266700000,-43700000
663,3.23,1.45,-266700000,-43700000
664,3.23,1.55,-266700000,-43700000
665,3.23,1.7,-266700000,-43700000
666,3.23,1.85,-266700000,-43700000
667,3.23,1.95,-266700000,-43700000
668,3.23,2.05,-266700000,-43700000
669,3.23,2.15,-266700000,-43700000
670,3.23,2.2,-266700000,-43700000
671,3.23,2.25,-266700000,-43700000
672,3.23,2.3,-266700000,-43700000
673,3.23,2.35,-266700000,-43700000
674,3.23,2.45,-266700000,-43700000
675,3.23,2.55,-266700000,-43700000
676,3.23,2.6,-266700000,-43700000
677,3.23,2.65,-266700000,-43700000
678,3.33,0.5,-266700000,-43700000
679,3.23,2.7,-266700000,-43700000
680,3.28,0.6,-266700000,-43700000
681,3.48,0.35,-266700000,-43700000
682,12.63,0.3,-266700000,-43700000
683,3.23,0.3,-266700000,-43700000
684,3.38,0.45,-266700000,-43700000
685,3.33,0.55,-266700000,-43700000
686,3.43,0.4,-266700000,-43700000
687,3.18,2.7,-266700000,-43700000
688,3.23,2.75,-266700000,-43700000
689,3.28,0.65,-266700000,-43700000
690,3.28,0.8,-266700000,-43700000
691,3.28,0.75,-266700000,-43700000
692,3.28,0.85,-266700000,-43700000
693,3.28,1,-266700000,-43700000
694,3.28,0.95,-266700000,-43700000
695,3.28,1.05,-266700000,-43700000
696,3.28,1.2,-266700000,-43700000
697,3.28,1.15,-266700000,-43700000
698,3.280657681,1.250086189,-266700000,-43700000
699,3.28,1.35,-266700000,-43700000
700,3.28,1.45,-266700000,-43700000
701,3.28,1.55,-266700000,-43700000
702,3.28,1.7,-266700000,-43700000
703,3.28,1.65,-266700000,-43700000
704,3.28,1.8,-266700000,-43700000
705,3.28,1.75,-266700000,-43700000
706,3.28,1.95,-266700000,-43700000
707,3.28,2.05,-266700000,-43700000
708,3.28,2.15,-266700000,-43700000
709,3.28,2.25,-266700000,-43700000
710,3.28,2.35,-266700000,-43700000
711,3.28,2.45,-266700000,-43700000
712,3.28,2.6,-266700000,-43700000
713,3.28,2.55,-266700000,-43700000
714,3.28,2.65,-266700000,-43700000
715,3.53,0.35,-266700000,-43700000
716,3.58,0.35,-266700000,-43700000
717,3.88,0.35,-266700000,-43700000
718,3.98,0.35,-266700000,-43700000
719,4.03,0.35,-266700000,-43700000
720,4.08,0.35,-266700000,-43700000
721,4.28,0.35,-266700000,-43700000
